test	training	phon_dist	edit_dist
transfer	mágneš	5.500993130227002	6
transfer	nonsens	4.864594872761842	6
transfer	notes	5.475133393738044	6
transfer	ofset	5.408568443051202	6
transfer	okker	5.287356321839081	6
transfer	oklen	5.86672140120416	7
transfer	omlett	6.732194816677575	8
transfer	paccer	4.189993238674781	5
transfer	pajes	5.125615763546798	6
transfer	pakett	6.269519147922051	7
transfer	pamflet	4.913864551795586	6
transfer	panel	3.8762677484787016	5
transfer	parkett	6.059486490520973	7
transfer	parsek	4.389573070607553	5
transfer	partner	4.0789670100014925	5
transfer	pastell	4.7550556272665805	6
transfer	plakett	5.387166206745581	7
transfer	pollen	5.4507389162561575	7
transfer	poster	4.258098223615465	5
transfer	prakker	3.425287356321839	4
transfer	projekt	5.725159293217369	7
transfer	puffer	4.256952169076752	5
transfer	pátenš	6.628716383435076	8
transfer	páter	5.008620689655173	6
transfer	póker	5.35602328705777	6
transfer	púder	5.1828631138975965	6
transfer	rakett	5.51089845826688	6
transfer	ranett	4.62200956937799	5
transfer	raster	2.878787878787879	3
transfer	rocker	4.09688013136289	5
transfer	roller	3.977832512315271	5
transfer	rubel	4.661071376441395	6
transfer	rulett	6.110488832050802	7
transfer	skander	3.388211382113821	4
transfer	slogen	4.934103909763139	7
transfer	softver	4.448554772511216	6
transfer	solvenš	6.199637023593466	8
transfer	sonett	5.885556367407547	7
transfer	sovjet	5.732721301686819	7
transfer	subrett	6.64153662198017	8
transfer	tandem	3.6894934333958727	4
transfer	tangenš	4.523321500231518	5
transfer	taster	2.878787878787879	3
transfer	tatjen	4.203129527673138	5
transfer	token	5.144499178981937	6
transfer	tormeṉ	4.89688013136289	6
transfer	tornes	4.524286959770831	5
transfer	torpej	4.332594417077176	6
transfer	totem	5.171971706454465	6
transfer	transfer	0	0
transfer	traverz	3.5789473684210527	4
transfer	tróger	3.602693602693603	4
transfer	tábes	4.995421245421245	6
transfer	tájpej	4.376518883415435	6
transfer	valcer	4.214285714285714	5
transfer	valdenš	5.97259279017944	7
transfer	vamzer	4.0479735318445	5
transfer	varšekk	5.797768323630393	7
transfer	vátes	5.726190476190476	7
transfer	začek	5.365514592933948	6
transfer	ágenš	5.954962191804297	7
transfer	ájer	5.307471264367816	6
transfer	ámen	6.028388278388278	7
transfer	ómen	6.232933732933733	7
transfer	šakter	4.288888888888889	5
transfer	šaller	4.09047619047619	5
transfer	šames	5.106959706959707	6
transfer	škanzen	3.892601126472094	5
transfer	šláger	4.2935729847494555	6
transfer	šparherd	4.949206349206349	6
transfer	šrapnel	3.663515507917785	5
transfer	štukker	5.06712284131639	6
transfer	šubler	4.994134024577573	6
transfer	šumer	5.238296112489661	6
transfer	šuster	4.386314760508309	5
transfer	šábes	5.728754578754579	7
transfer	šóder	5.096969696969697	6
transfer	šólet	6.012554112554112	7
transfer	žakett	6.2684742158426365	7
transfer	žoržett	6.487572772055531	8
transfer	žáner	4.340909090909091	5
traverz	azbest	4.827962937876572	6
traverz	bagett	4.353440676970089	5
traverz	bagger	4.571493830507113	5
traverz	bakter	4.645925047438331	5
traverz	balek	4.592524509803922	5
traverz	balett	4.329631153160565	5
traverz	bankett	5.304003913017196	6
traverz	barches	5.024782069024554	6
traverz	barrel	4.674889310562935	6
traverz	barter	4.661408918406072	5
traverz	bojler	4.565553789083201	5
traverz	borcet	5.466742788256071	6
traverz	bovden	5.0879701709823415	6
traverz	brojler	4.299717788164741	5
traverz	bróker	3.5408199643493763	4
traverz	brúder	3.6180926916221035	4
traverz	bukfenc	4.803903196906293	6
traverz	bunker	4.668020541549954	5
traverz	burlesk	5.113722666485949	6
traverz	bóher	4.35510567863509	5
traverz	charter	3.7777777777777777	5
traverz	codec	4.498894783377542	6
traverz	collen	4.595715531199402	6
traverz	docenš	4.48844175601275	6
traverz	dodžem	5.172580658922833	6
traverz	doglen	4.978314448902685	6
traverz	dojen	4.719885855391632	6
traverz	dolmen	4.838749586926957	6
traverz	doppler	5.287394957983193	6
traverz	drukker	4.233017077798862	5
traverz	dublett	4.948067618655854	6
traverz	duett	4.976373721155505	6
traverz	dupleks	4.70221830667751	6
traverz	dózer	4.1531539301937785	5
traverz	džungel	5.065382751341006	7
traverz	džóker	4.00427807486631	5
traverz	facet	4.584223646723647	5
traverz	faglett	5.216887652371524	6
traverz	falzett	5.199563876983232	6
traverz	farmer	4.433966147039152	5
traverz	fater	3.789351851851852	4
traverz	fačer	3.787335722819594	4
traverz	flanel	3.010633720572869	5
traverz	flaster	3.863101604278075	5
traverz	flóbert	3.3183159551445995	5
traverz	fotel	4.527688565847795	6
traverz	fráter	3.399621212121212	4
traverz	fušer	4.492712066905615	5
traverz	gaṯes	4.24479050797182	5
traverz	grotesk	3.9348830049261085	5
traverz	gukker	4.590443349753695	5
traverz	gólem	5.333413712724058	6
traverz	halef	4.434640522875817	5
traverz	hardver	3.8567441860465115	4
traverz	haver	2.7777777777777777	3
traverz	hostes	5.193262859633828	6
traverz	hotel	4.453614491773721	6
traverz	jampec	4.773779290884554	6
traverz	junker	4.693867243867244	5
traverz	kadet	4.431538461538461	5
traverz	kampec	5.0437792908845545	6
traverz	karcer	4.528467741935484	5
traverz	kartell	4.323534155597724	6
traverz	karter	4.528467741935484	5
traverz	klapec	3.4507006718771427	5
traverz	klaster	3.704313725490196	5
traverz	klozet	4.059660121770964	6
traverz	koffer	4.178226647700332	5
traverz	koles	4.657893956247682	6
traverz	kompleks	5.805153019023987	7
traverz	komplett	6.047972027972028	7
traverz	koncert	4.370539963039963	5
traverz	konfekt	4.9286539981276825	6
traverz	konsern	4.288618618618619	5
traverz	konzerv	4.25107139397462	5
traverz	kopek	5.065121473354232	6
traverz	korner	4.497981541051619	5
traverz	kornett	5.141338184408262	6
traverz	korrekt	5.146301611785483	6
traverz	korteš	5.196072674056545	6
traverz	korvett	4.244786460270332	5
traverz	kotlett	5.1163201331622385	6
traverz	krapek	3.444431818181818	4
traverz	krokett	3.884046298529057	5
traverz	kráter	3.2408333333333332	4
traverz	kukker	4.482857142857143	5
traverz	kupec	5.10724716144071	6
traverz	kábel	4.160110826939471	6
traverz	káder	4.22	5
traverz	kódeks	4.825083088954057	6
traverz	kókler	4.419279279279279	5
traverz	kóter	4.445378787878788	5
traverz	lasteks	4.384851359898798	6
traverz	lateks	3.4556846932321315	5
traverz	latenš	3.426575630252101	5
traverz	lorṉett	5.21502669068592	6
traverz	lues	4.375711574952562	6
traverz	lumen	4.29033684781213	6
traverz	lumpen	5.204531887007169	6
traverz	láger	3.5581232492997197	5
traverz	lóden	4.536478227654698	6
traverz	maces	4.30598635235732	5
traverz	macher	4.529703795779772	5
traverz	maglen	5.275542025542025	6
traverz	majster	5.239695945945946	6
traverz	makett	4.427972027972028	5
traverz	malter	4.714717741935484	5
traverz	marlen	5.251732501732501	6
traverz	masek	4.657532051282051	5
traverz	matek	4.728365384615385	5
traverz	mater	3.8221153846153846	4
traverz	modell	4.217038120116705	6
traverz	modem	5.30658709106985	6
traverz	modern	4.205755490238249	5
traverz	moped	4.955065805338037	6
traverz	motel	4.560452098611328	6
traverz	muteks	4.996846567411083	6
traverz	muter	4.596308933002481	5
traverz	mutter	4.760291353383459	5
traverz	mágneš	5.3213543781744566	6
traverz	nonsens	4.747697399215426	6
traverz	notes	4.756346337200064	6
traverz	ofset	5.490663040663041	6
traverz	okker	4.765945945945946	5
traverz	oklen	5.413564993564994	6
traverz	omlett	5.338578088578089	6
traverz	paccer	4.6052887711492305	5
traverz	pajes	4.068578613918847	5
traverz	pakett	4.301977333011816	5
traverz	pamflet	5.294744009060226	7
traverz	panel	3.772819472616633	5
traverz	parkett	5.1729450749473	6
traverz	parsek	5.2679408650937685	6
traverz	partner	4.628856624319419	5
traverz	pastell	4.372616920231099	6
traverz	plakett	3.4196243918353453	5
traverz	pollen	5.187669554187908	6
traverz	poster	4.588012581547065	5
traverz	prakker	3.6586206896551725	4
traverz	projekt	3.9169357628877868	5
traverz	puffer	4.213758534266701	5
traverz	pátenš	4.650882594417077	6
traverz	páter	4.279454022988506	5
traverz	póker	4.44649947753396	5
traverz	púder	4.523772204806687	5
traverz	rakett	3.5433566433566437	4
traverz	ranett	3.5399083674945744	4
traverz	raster	3.8666666666666667	4
traverz	rocker	4.520689655172414	5
traverz	roller	4.454022988505747	5
traverz	rubel	3.630971041993235	5
traverz	rulett	4.250883525077073	5
traverz	skander	4.4798850574712645	5
traverz	slogen	3.9764319520911817	6
traverz	softver	4.492202729044834	5
traverz	solvenš	3.9195250550089265	5
traverz	sonett	4.803455165524131	6
traverz	sovjet	4.804386334836836	6
traverz	subrett	5.055910755910756	6
traverz	tandem	4.641392993979201	5
traverz	tangenš	4.136277521761393	5
traverz	taster	3.818929816913688	4
traverz	tatjen	4.449540752301512	5
traverz	token	4.2349753694581285	5
traverz	tormeṉ	4.365640343229478	5
traverz	tornes	4.261852508793554	5
traverz	torpej	4.149611635095506	5
traverz	totem	4.442805039787799	5
traverz	transfer	3.5789473684210527	4
traverz	traverz	0	0
traverz	tróger	2.645021645021645	3
traverz	tábes	3.8063347358578774	5
traverz	tájpej	4.136999022482893	5
traverz	valcer	4.666666666666667	5
traverz	valdenš	5.038095238095238	6
traverz	vamzer	4.517543859649123	5
traverz	varšekk	5.489583333333333	6
traverz	vátes	4.838037634408602	6
traverz	začek	4.519153225806452	5
traverz	ágenš	4.811904761904762	6
traverz	ájer	4.409420289855072	5
traverz	ámen	4.981829573934837	6
traverz	ómen	5.186375028480292	6
traverz	šakter	4.57076164874552	5
traverz	šaller	4.482078853046595	5
traverz	šames	3.9014148273910583	5
traverz	škanzen	5.152218976756403	6
traverz	šláger	3.335901027077498	5
traverz	šparherd	4.052213868003342	5
traverz	šrapnel	3.7136066547831255	5
traverz	štukker	4.762857142857143	5
traverz	šubler	4.5236652236652235	5
traverz	šumer	4.19173740803622	5
traverz	šuster	4.604080866580866	5
traverz	šábes	4.539668069191211	6
traverz	šóder	4.4378787878787875	5
traverz	šólet	5.149417249417249	6
traverz	žakett	4.3009324009324015	5
traverz	žoržett	5.184896609758923	6
traverz	žáner	4.237460815047022	5
tróger	azbest	4.843960708222168	6
tróger	bagett	4.4893048128342246	5
tróger	bagger	2.7278189868322698	3
tróger	bakter	3.551495125302624	4
tróger	balek	4.480563554092966	5
tróger	balett	5.412381735911148	6
tróger	bankett	5.146433705446988	6
tróger	barches	4.2730710466004584	5
tróger	barrel	3.7750949752847287	5
tróger	barter	3.561957200280828	4
tróger	bojler	3.666408489937902	4
tróger	borcet	4.42090412374388	5
tróger	bovden	4.084140578637732	5
tróger	brojler	3.3354411764705882	4
tróger	bróker	1.3862745098039215	2
tróger	brúder	2.0356997971602433	3
tróger	bukfenc	5.320567904581187	6
tróger	bunker	3.3053221288515404	4
tróger	burlesk	5.307678331207743	6
tróger	bóher	2.652941176470588	3
tróger	charter	3.559909439219784	5
tróger	codec	3.277651515151515	5
tróger	collen	3.6959211959211964	5
tróger	docenš	4.6631954505940305	6
tróger	dodžem	4.212726696707789	5
tróger	doglen	3.835609243697479	5
tróger	dojen	3.755609243697479	5
tróger	dolmen	3.915001135589371	5
tróger	doppler	4.209531380119616	5
tróger	drukker	2.7980392156862743	4
tróger	dublett	5.2206108648833105	6
tróger	duett	5.030932666321661	6
tróger	dupleks	5.010471881060116	6
tróger	dózer	2.4025735294117645	3
tróger	džungel	3.139928698752228	5
tróger	džóker	1.8497326203208555	3
tróger	facet	4.3158016951120395	5
tróger	faglett	5.488215488215488	6
tróger	falzett	5.452452544186415	6
tróger	farmer	3.510217695701567	4
tróger	fater	3.4673168466271913	4
tróger	fačer	3.4611592111592113	4
tróger	flanel	2.7167755991285403	5
tróger	flaster	3.6118999323867476	5
tróger	flóbert	2.546434937611408	4
tróger	fotel	3.359585117571933	5
tróger	fráter	2.327063740856844	3
tróger	fušer	3.460960011244641	4
tróger	gaṯes	4.073136952447297	5
tróger	grotesk	3.8605295566502464	5
tróger	gukker	3.23926055405477	4
tróger	gólem	3.6352785145888595	4
tróger	halef	4.34058534058534	5
tróger	hardver	3.716734693877551	4
tróger	haver	3.422799422799423	4
tróger	hostes	4.2498776677926635	5
tróger	hotel	3.285511043497859	5
tróger	jampec	4.365837830733466	5
tróger	junker	3.331168831168831	4
tróger	kadet	4.056363636363637	5
tróger	kampec	4.207049951945588	5
tróger	karcer	3.42901602381024	4
tróger	kartell	4.546663082633769	6
tróger	karter	3.42901602381024	4
tróger	klapec	3.2359154570919277	5
tróger	klaster	3.453112053598869	5
tróger	klozet	3.092381907308378	5
tróger	koffer	3.4232988871224164	4
tróger	koles	3.848434065934066	5
tróger	kompleks	6.011884321296086	7
tróger	komplett	6.217512026923791	7
tróger	koncert	4.469722629032974	5
tróger	konfekt	5.36562127062127	6
tróger	konsern	4.545362228588035	5
tróger	konzerv	4.4858864221364225	5
tróger	kopek	3.9610714285714286	5
tróger	korner	3.4267067067067067	4
tróger	kornett	5.275191555191555	6
tróger	korrekt	5.383453663453664	6
tróger	korteš	4.172811432121777	5
tróger	korvett	5.317519597519598	6
tróger	kotlett	5.414780444780445	6
tróger	krapek	3.186450216450216	4
tróger	krokett	3.6643181818181816	5
tróger	kráter	2.1682758620689655	3
tróger	kukker	3.131674347158218	4
tróger	kupec	4.036271963330787	5
tróger	kábel	3.008336713995943	5
tróger	káder	3.0406896551724136	4
tróger	kódeks	4.062857142857142	5
tróger	kókler	3.2533333333333334	4
tróger	kóter	2.547586206896552	3
tróger	lasteks	5.207900441299309	6
tróger	lateks	4.375969196456012	6
tróger	latenš	4.447397767884583	6
tróger	lorṉett	5.3434467221231925	6
tróger	lues	3.466386554621849	5
tróger	lumen	3.28781512605042	5
tróger	lumpen	4.208708938120703	5
tróger	láger	1.7383367139959431	3
tróger	lóden	2.5319327731092436	4
tróger	maces	4.142937522247867	5
tróger	macher	3.6190065982404693	4
tróger	maglen	4.386779886779887	5
tróger	majster	4.137324578989575	5
tróger	makett	5.054312354312354	6
tróger	malter	3.6152660238102396	4
tróger	marlen	4.425042454276325	5
tróger	masek	4.492386645612452	5
tróger	matek	4.416747046057391	5
tróger	mater	3.5000803793907243	4
tróger	modell	4.264762443438914	6
tróger	modem	4.031730769230769	5
tróger	modern	4.147115384615384	5
tróger	moped	4.077441199151726	5
tróger	motel	3.3923486503354656	5
tróger	muteks	5.060941087310256	6
tróger	muter	3.418083944453113	4
tróger	mutter	3.6539660770264217	4
tróger	mágneš	4.238638373121132	5
tróger	nonsens	5.232925253798119	6
tróger	notes	3.747229064039409	5
tróger	ofset	4.580009542058878	5
tróger	okker	3.4147631502470213	4
tróger	oklen	4.518792454276325	5
tróger	omlett	5.574060841802777	6
tróger	paccer	3.4989634947921933	4
tróger	pajes	4.109356620391103	5
tróger	pakett	4.9283176593521425	6
tróger	pamflet	5.2971507870088	6
tróger	panel	3.4789613511723045	5
tróger	parkett	5.021868688387042	6
tróger	parsek	4.45994297968714	5
tróger	partner	3.5507082317427145	4
tróger	pastell	4.592826198436018	6
tróger	plakett	4.0459647181756715	6
tróger	pollen	4.2878752189097025	5
tróger	poster	3.4856412145906934	4
tróger	prakker	3.0798328108672934	4
tróger	projekt	4.089605538140021	5
tróger	puffer	3.4588307736887858	4
tróger	pátenš	4.921182266009852	6
tróger	páter	3.206896551724138	4
tróger	póker	2.291954022988506	3
tróger	púder	2.9413793103448276	4
tróger	rakett	4.16969696969697	5
tróger	ranett	4.451178451178452	5
tróger	raster	3.5650432984421654	4
tróger	rocker	3.095833333333333	4
tróger	roller	3.4855769230769234	4
tróger	rubel	2.373529411764706	4
tróger	rulett	4.477444124502949	5
tróger	skander	4.071212121212121	5
tróger	slogen	2.0610994397759104	4
tróger	softver	4.322551760685635	5
tróger	solvenš	5.12998712998713	6
tróger	sonett	4.868656806156806	6
tróger	sovjet	4.252065203032945	5
tróger	subrett	5.328454002138213	6
tróger	tandem	3.4962897317736026	4
tróger	tangenš	3.6259600614439327	4
tróger	taster	2.7165584499573168	3
tróger	tatjen	3.5470423125261834	4
tróger	token	2.8101190476190476	4
tróger	tormeṉ	3.441891891891892	4
tróger	tornes	3.34956384956385	4
tróger	torpej	3.103796653796654	4
tróger	totem	3.274701591511936	4
tróger	transfer	3.602693602693603	4
tróger	traverz	2.645021645021645	3
tróger	tróger	0	0
tróger	tábes	2.8135467980295568	4
tróger	tájpej	3.0918330773169482	4
tróger	valcer	3.6465160238102396	4
tróger	valdenš	5.233215531199402	6
tróger	vamzer	3.657910341555977	4
tróger	varšekk	5.6388222900319676	6
tróger	vátes	3.9244663382594416	5
tróger	začek	4.203393380812735	5
tróger	ágenš	4.334975369458128	5
tróger	ájer	3.4236842105263157	4
tróger	ámen	4.084975369458128	5
tróger	ómen	3.4642857142857144	4
tróger	šakter	3.4763317266098133	4
tróger	šaller	3.582284517768389	4
tróger	šames	3.914069264069264	5
tróger	škanzen	5.011423761423761	6
tróger	šláger	1.516114491773721	3
tróger	šparherd	5.294227994227994	6
tróger	šrapnel	3.445208386384857	5
tróger	štukker	3.4116743471582183	4
tróger	šubler	3.5910802647644755	4
tróger	šumer	3.18921568627451	4
tróger	šuster	3.5017094996244955	4
tróger	šábes	3.54688013136289	5
tróger	šóder	2.4333333333333336	3
tróger	šólet	3.5048951048951054	4
tróger	žakett	4.927272727272728	6
tróger	žoržett	5.4377852769621065	6
tróger	žáner	3.1930802275629864	4
tábes	azbest	2.9236842105263157	3
tábes	bagett	3.652941176470588	5
tábes	bagger	3.6291316526610644	5
tábes	bakter	3.851858925388337	5
tábes	balek	3.2289012379145206	4
tábes	balett	4.03842504743833	5
tábes	bankett	4.875668449197861	6
tábes	barches	4.286274509803921	5
tábes	barrel	4.014615523628806	5
tábes	barter	3.9320728291316525	5
tábes	bojler	4.217010440539852	5
tábes	borcet	4.160427807486631	5
tábes	bovden	4.244815263996849	5
tábes	brojler	5.212554112554113	6
tábes	bróker	3.884758919241678	5
tábes	brúder	4.008392682586231	5
tábes	bukfenc	5.137323460852873	6
tábes	bunker	4.117010440539852	5
tábes	burlesk	4.6369098959231785	5
tábes	bóher	2.966487974500145	4
tábes	charter	4.245798319327731	6
tábes	codec	2.364069264069264	4
tábes	collen	3.7548941903780615	5
tábes	docenš	3.6282149223325693	5
tábes	dodžem	4.028953399541635	5
tábes	doglen	3.7615671821554173	5
tábes	dojen	3.1449005154887506	4
tábes	dolmen	3.7115671821554175	5
tábes	doppler	4.5133689839572195	6
tábes	drukker	4.822892793481029	6
tábes	dublett	4.07397504456328	5
tábes	duett	3.996197266785502	5
tábes	dupleks	3.931117901706137	5
tábes	dózer	2.6872351923061863	4
tábes	džungel	4.600165520753756	6
tábes	džóker	3.595097600168594	5
tábes	facet	2.9817290552584668	4
tábes	faglett	4.678787878787879	6
tábes	falzett	4.993652743652744	6
tábes	farmer	3.6049783549783547	5
tábes	fater	2.957919531448943	4
tábes	fačer	2.9534632034632033	4
tábes	flanel	3.9184253246753245	5
tábes	flaster	4.927616501145913	6
tábes	flóbert	4.112031646514405	5
tábes	fotel	3.1624649859943976	4
tábes	fráter	3.3442831678125797	4
tábes	fušer	3.286796536796537	4
tábes	gaṯes	2.254669540229885	3
tábes	grotesk	4.4684061712459275	5
tábes	gukker	4.091655470965816	5
tábes	gólem	3.3231536724306467	4
tábes	halef	3.122955135335558	4
tábes	hardver	4.845320910973085	6
tábes	haver	2.8453209109730846	4
tábes	hostes	3.520819964349376	4
tábes	hotel	3.163677107206519	4
tábes	jampec	3.628787878787879	5
tábes	junker	4.142857142857142	5
tábes	kadet	2.7128571428571426	4
tábes	kampec	3.4699999999999998	5
tábes	karcer	3.7991316526610643	5
tábes	kartell	4.799131652661064	6
tábes	karter	3.7991316526610643	5
tábes	klapec	3.493809523809524	5
tábes	klaster	4.799131652661064	6
tábes	klozet	4.03941031941032	5
tábes	koffer	3.9199666999666998	5
tábes	koles	2.44336265884653	3
tábes	kompleks	5.007878787878788	6
tábes	komplett	5.674545454545455	7
tábes	koncert	4.99448593073593	6
tábes	konfekt	4.943776223776224	6
tábes	konsern	4.99448593073593	6
tábes	konzerv	4.99448593073593	6
tábes	kopek	2.8888311688311687	4
tábes	korner	3.9944859307359306	5
tábes	kornett	5.018295454545455	6
tábes	korrekt	5.110029325513197	6
tábes	korteš	3.7893913929208045	5
tábes	korvett	4.913675889328063	6
tábes	kotlett	5.027486631016043	6
tábes	krapek	3.684285714285714	5
tábes	krokett	4.947272727272727	6
tábes	kráter	3.215798319327731	4
tábes	kukker	3.984069264069264	5
tábes	kupec	2.758961038961039	4
tábes	kábel	1.3628571428571428	2
tábes	káder	2.105714285714286	3
tábes	kódeks	3.083546798029557	4
tábes	kókler	3.756274070756829	5
tábes	kóter	2.8364879745001446	4
tábes	lasteks	4.28475935828877	5
tábes	lateks	3.28475935828877	4
tábes	latenš	3.7133307868601984	5
tábes	lorṉett	5.146780303030303	6
tábes	lues	2.6969696969696972	3
tábes	lumen	3.061834561834562	4
tábes	lumpen	4.061834561834562	5
tábes	láger	2.0413419913419912	3
tábes	lóden	3.07689651137927	4
tábes	maces	2.3425245098039214	3
tábes	macher	3.982440476190476	5
tábes	maglen	3.904448198198198	5
tábes	majster	4.985381652661064	6
tábes	makett	3.9289772727272725	5
tábes	malter	3.985381652661064	5
tábes	marlen	4.28993206916594	5
tábes	masek	3.263392857142857	4
tábes	matek	3.1996673669467786	4
tábes	mater	2.985381652661064	4
tábes	modell	4.079843073593073	5
tábes	modem	3.3763798701298704	4
tábes	modern	4.079843073593073	5
tábes	moped	3.0228163604687994	4
tábes	motel	3.1899271072065187	4
tábes	muteks	3.6076760249554365	4
tábes	muter	3.2505331678125797	4
tábes	mutter	4.25053316781258	5
tábes	mágneš	2.8848214285714286	4
tábes	nonsens	4.396334670231729	5
tábes	notes	2.405525846702317	3
tábes	ofset	3.4939393939393937	4
tábes	okker	3.3128571428571427	4
tábes	oklen	3.6976214631053343	4
tábes	omlett	4.544940506286446	5
tábes	paccer	3.8377523423162367	5
tábes	pajes	2.2752873563218388	3
tábes	pakett	3.781347962382445	5
tábes	pamflet	4.508620689655173	6
tábes	panel	2.8285611658456484	4
tábes	parkett	4.781347962382445	6
tábes	parsek	4.115763546798029	5
tábes	partner	4.828561165845649	6
tábes	pastell	4.837752342316237	6
tábes	plakett	4.781347962382445	6
tábes	pollen	4.346848213366567	5
tábes	poster	4.042297796861691	5
tábes	prakker	4.757538438572921	6
tábes	projekt	5.14649947753396	6
tábes	puffer	4.019193450227933	5
tábes	pátenš	3.0401332946971893	4
tábes	páter	2.2544190089829033	3
tábes	póker	2.7948947604120016	4
tábes	púder	2.918528523756555	4
tábes	rakett	3.871212121212121	5
tábes	ranett	3.9422348484848486	5
tábes	raster	3.9276165011459128	5
tábes	rocker	4.0519480519480515	5
tábes	roller	4.214704650188521	5
tábes	rubel	2.3398268398268396	3
tábes	rulett	4.299120234604105	5
tábes	skander	4.635714285714286	6
tábes	slogen	3.8694103194103198	5
tábes	softver	4.836533032185206	6
tábes	solvenš	4.622247317899491	6
tábes	sonett	3.964962121212121	5
tábes	sovjet	3.86034255599473	5
tábes	subrett	4.181818181818182	5
tábes	tandem	3.2655844155844154	4
tábes	tangenš	3.5619047619047617	5
tábes	taster	3.079131652661064	4
tábes	tatjen	3.3011393746687863	4
tábes	token	2.4254709254709255	3
tábes	tormeṉ	3.182615629984051	4
tábes	tornes	2.631628787878788	3
tábes	torpej	3.0358262427227944	4
tábes	totem	2.5802139037433154	3
tábes	transfer	4.995421245421245	6
tábes	traverz	3.8063347358578774	5
tábes	tróger	2.8135467980295568	4
tábes	tábes	0	0
tábes	tájpej	2.247947454844007	3
tábes	valcer	4.016631652661064	5
tábes	valdenš	4.692261904761905	6
tábes	vamzer	3.6636904761904763	5
tábes	varšekk	5.294642857142857	6
tábes	vátes	1.7904411764705883	2
tábes	začek	3.083832833832834	4
tábes	ágenš	2.9785714285714286	4
tábes	ájer	2.576190476190476	3
tábes	ámen	2.364864864864865	3
tábes	ómen	2.9855545200372786	4
tábes	šakter	3.7766955266955264	5
tábes	šaller	3.939452124935996	5
tábes	šames	1.8611111111111112	3
tábes	škanzen	5.011948198198198	6
tábes	šláger	2.9706349206349207	4
tábes	šparherd	5.8348111658456485	7
tábes	šrapnel	4.527777777777778	6
tábes	štukker	4.264069264069264	5
tábes	šubler	3.269119769119769	4
tábes	šumer	2.769119769119769	4
tábes	šuster	4.122060945590357	5
tábes	šábes	0.7777777777777778	1
tábes	šóder	2.7841817186644775	4
tábes	šólet	3.0006179705846003	4
tábes	žakett	3.8763858093126387	5
tábes	žoržett	5.173068855995686	6
tábes	žáner	2.3402656794425085	3
tájpej	azbest	4.58128078817734	6
tájpej	bagett	5.0769671504965626	6
tájpej	bagger	3.5681792717086833	5
tájpej	bakter	3.5579386777199633	5
tájpej	balek	3.799317988064791	5
tájpej	balett	4.68475935828877	6
tájpej	bankett	4.6964011309853095	6
tájpej	barches	4.369033130493577	6
tájpej	barrel	3.26484593837535	5
tájpej	barter	3.094895199459094	5
tájpej	bojler	3.0193913929208045	4
tájpej	borcet	3.728228532792427	5
tájpej	bovden	4.121121480258088	5
tájpej	brojler	4.014935064935065	5
tájpej	bróker	3.771104786000422	5
tájpej	brúder	4.040712629137676	5
tájpej	bukfenc	5.026620570539787	6
tájpej	bunker	3.532764767348946	5
tájpej	burlesk	4.804135384561348	6
tájpej	bóher	3.6883367139959433	5
tájpej	charter	3.408620689655172	6
tájpej	codec	3.6944444444444446	5
tájpej	collen	3.1262203313927452	5
tájpej	docenš	4.734952636575355	6
tájpej	dodžem	4.038105826062482	5
tájpej	doglen	3.9883771941378434	5
tájpej	dojen	3.1398057655664147	4
tájpej	dolmen	3.304091479852129	5
tájpej	doppler	3.722628243216479	5
tájpej	drukker	4.35858715027513	6
tájpej	dublett	5.1480010185892535	6
tájpej	duett	4.915684688275149	6
tájpej	dupleks	4.985943663428451	6
tájpej	dózer	3.3795131845841784	5
tájpej	džungel	4.412316588077237	6
tájpej	džóker	3.4915032679738562	5
tájpej	facet	4.099529780564263	5
tájpej	faglett	5.18948051948052	6
tájpej	falzett	4.707575757575757	6
tájpej	farmer	3.0764069264069263	5
tájpej	fater	3.6707419017763843	5
tájpej	fačer	3.662121212121212	5
tájpej	flanel	4.100830889540567	5
tájpej	flaster	4.364576802507837	6
tájpej	flóbert	4.732525718009589	6
tájpej	fotel	3.875287356321839	5
tájpej	fráter	3.9562257727441263	5
tájpej	fušer	3.806902356902357	5
tájpej	gaṯes	3.875798212005108	5
tájpej	grotesk	5.190273142998393	6
tájpej	gukker	3.6273498277599168	5
tájpej	gólem	3.7782758620689654	5
tájpej	halef	3.7594871794871794	5
tájpej	hardver	4.181515151515152	6
tájpej	haver	3.7315151515151515	5
tájpej	hostes	3.874775339602926	5
tájpej	hotel	3.8764994775339603	5
tájpej	jampec	3.2209090909090907	4
tájpej	junker	3.5586114696662365	5
tájpej	kadet	4.043232323232323	5
tájpej	kampec	3.062121212121212	4
tájpej	karcer	2.9619540229885057	5
tájpej	kartell	3.9619540229885057	6
tájpej	karter	2.9619540229885057	5
tájpej	klapec	3.467605083088954	4
tájpej	klaster	4.236091954022989	6
tájpej	klozet	4.395382860866732	5
tájpej	koffer	3.423080253080253	5
tájpej	koles	3.6820167189132706	5
tájpej	kompleks	5.112016718913271	6
tájpej	komplett	5.266666666666667	6
tájpej	koncert	4.509602925809823	6
tájpej	konfekt	4.798817733990147	6
tájpej	konsern	4.62598223615465	6
tájpej	konzerv	4.667648902821316	6
tájpej	kopek	3.4209222661396574	4
tájpej	korner	3.3111045943304007	5
tájpej	kornett	4.739892473118279	6
tájpej	korrekt	4.765238095238095	6
tájpej	korteš	3.34612910716359	5
tájpej	korvett	4.654848484848484	6
